temperature,humidity,solar_intensity,fan_speed,heater_status,batch_weight,initial_moisture,elapsed_time,temperature_change,humidity_change,remaining_time,drying_stage
58.0,17.4,385.0,55,0,1.9,37.50641456054652,290,-0.25,0.82,55,COMPLETE
57.1,18.2,362.0,53,0,1.9,37.50641456054652,295,-0.24,0.93,50,COMPLETE
56.9,18.0,287.0,53,0,1.9,37.50641456054652,300,-0.11,-0.64,45,COMPLETE
56.3,18.4,260.0,54,0,1.9,37.50641456054652,305,-0.8,0.06,40,COMPLETE
55.4,17.2,199.0,55,0,1.9,37.50641456054652,310,-0.72,-0.13,35,COMPLETE
54.5,17.7,221.0,55,0,1.9,37.50641456054652,315,-0.77,0.77,30,COMPLETE
53.7,18.3,172.0,55,0,1.9,37.50641456054652,320,-0.06,-0.07,25,COMPLETE
53.6,17.3,122.0,54,0,1.9,37.50641456054652,325,-0.48,-0.75,20,COMPLETE
52.2,18.8,47.0,54,0,1.9,37.50641456054652,330,-1.95,0.6,15,COMPLETE
51.3,18.0,118.0,55,0,1.9,37.50641456054652,335,-0.95,-0.39,10,COMPLETE
50.2,17.4,65.0,57,0,1.9,37.50641456054652,340,-1.38,-0.27,5,COMPLETE
48.5,17.7,0.0,56,0,1.9,37.50641456054652,345,-1.45,0.74,0,COMPLETE
34.4,71.9,0.0,39,1,1.8,36.69552970615888,0,0.0,0.19,341,INITIAL
38.2,71.3,13.0,50,1,1.8,36.69552970615888,5,3.16,-0.61,336,INITIAL
42.2,70.5,149.0,60,1,1.8,36.69552970615888,10,4.38,-1.27,331,ACTIVE_DRYING
46.4,68.7,105.0,85,1,1.8,36.69552970615888,15,4.23,-2.45,326,ACTIVE_DRYING
49.7,66.9,149.0,84,1,1.8,36.69552970615888,20,3.2,-2.42,321,ACTIVE_DRYING
47.8,64.5,122.0,85,0,1.8,36.69552970615888,25,-1.43,-2.39,316,ACTIVE_DRYING
46.5,62.3,209.0,70,0,1.8,36.69552970615888,30,-0.76,-2.03,311,ACTIVE_DRYING
51.0,62.2,251.0,70,1,1.8,36.69552970615888,35,4.78,-0.22,306,ACTIVE_DRYING
50.9,61.2,293.0,69,0,1.8,36.69552970615888,40,-0.01,-0.72,301,ACTIVE_DRYING
50.3,60.1,300.0,68,0,1.8,36.69552970615888,45,-0.04,-0.8,296,ACTIVE_DRYING
50.2,59.2,329.0,69,0,1.8,36.69552970615888,50,-0.36,-0.65,291,ACTIVE_DRYING
50.1,58.7,426.0,68,0,1.8,36.69552970615888,55,-0.52,-0.66,286,ACTIVE_DRYING
49.2,57.4,426.0,71,0,1.8,36.69552970615888,60,-0.45,-1.57,281,ACTIVE_DRYING
48.7,55.4,434.0,72,0,1.8,36.69552970615888,65,-0.07,-1.44,276,ACTIVE_DRYING
48.9,53.8,438.0,70,0,1.8,36.69552970615888,70,-0.07,-2.0,271,ACTIVE_DRYING
48.7,53.0,504.0,68,0,1.8,36.69552970615888,75,0.24,-1.16,266,ACTIVE_DRYING
49.5,52.3,491.0,72,0,1.8,36.69552970615888,80,0.73,-0.91,261,ACTIVE_DRYING
50.4,50.9,530.0,70,0,1.8,36.69552970615888,85,0.36,-1.65,256,ACTIVE_DRYING
50.5,49.7,517.0,72,0,1.8,36.69552970615888,90,-0.1,-1.11,251,ACTIVE_DRYING
51.2,49.5,558.0,68,0,1.8,36.69552970615888,95,1.03,-0.58,246,ACTIVE_DRYING
52.1,48.6,605.0,71,0,1.8,36.69552970615888,100,0.65,-1.72,241,ACTIVE_DRYING
53.0,46.0,672.0,69,0,1.8,36.69552970615888,105,0.97,-2.24,236,ACTIVE_DRYING
54.1,44.8,567.0,71,0,1.8,36.69552970615888,110,0.36,-1.24,231,ACTIVE_DRYING
53.9,44.1,643.0,53,0,1.8,36.69552970615888,115,0.8,-0.8,226,ACTIVE_DRYING
55.7,43.2,681.0,56,0,1.8,36.69552970615888,120,2.32,-0.8,221,ACTIVE_DRYING
57.9,43.1,750.0,53,0,1.8,36.69552970615888,125,1.99,-0.97,216,ACTIVE_DRYING
58.1,41.0,714.0,57,0,1.8,36.69552970615888,130,0.19,-1.94,211,ACTIVE_DRYING
58.1,40.2,640.0,54,0,1.8,36.69552970615888,135,-0.15,-1.3,206,ACTIVE_DRYING
57.9,38.6,742.0,57,0,1.8,36.69552970615888,140,0.18,-1.81,201,ACTIVE_DRYING
57.6,36.7,716.0,56,0,1.8,36.69552970615888,145,0.03,-1.21,196,ACTIVE_DRYING
57.4,36.2,751.0,57,0,1.8,36.69552970615888,150,0.52,-1.45,191,ACTIVE_DRYING
58.1,35.2,765.0,54,0,1.8,36.69552970615888,155,0.44,-1.24,186,ACTIVE_DRYING
58.3,32.5,773.0,57,0,1.8,36.69552970615888,160,-0.25,-2.75,181,NEAR_COMPLETE
57.1,32.7,810.0,53,0,1.8,36.69552970615888,165,-0.19,-0.4,176,NEAR_COMPLETE
57.9,31.5,773.0,56,0,1.8,36.69552970615888,170,0.93,-1.13,171,NEAR_COMPLETE
58.0,31.9,696.0,57,0,1.8,36.69552970615888,175,0.67,0.11,166,NEAR_COMPLETE
58.0,31.0,781.0,56,0,1.8,36.69552970615888,180,-0.04,-0.61,161,NEAR_COMPLETE
58.1,31.5,763.0,56,0,1.8,36.69552970615888,185,0.02,-0.84,156,NEAR_COMPLETE
58.2,27.3,726.0,55,0,1.8,36.69552970615888,190,0.01,-2.46,151,COMPLETE
57.4,29.0,774.0,53,0,1.8,36.69552970615888,195,-0.16,1.52,146,COMPLETE
58.2,27.4,711.0,53,0,1.8,36.69552970615888,200,0.32,-0.3,141,COMPLETE
57.3,26.7,733.0,57,0,1.8,36.69552970615888,205,-0.46,-0.14,136,COMPLETE
57.8,25.5,703.0,54,0,1.8,36.69552970615888,210,0.96,-0.72,131,COMPLETE
58.2,24.8,711.0,55,0,1.8,36.69552970615888,215,0.24,-0.46,126,COMPLETE
58.0,23.6,670.0,54,0,1.8,36.69552970615888,220,-0.05,-0.73,121,COMPLETE
58.1,23.0,724.0,54,0,1.8,36.69552970615888,225,-0.13,-0.29,116,COMPLETE
58.1,22.5,629.0,55,0,1.8,36.69552970615888,230,-0.28,-1.05,111,COMPLETE
58.2,22.2,610.0,53,0,1.8,36.69552970615888,235,0.13,-0.74,106,COMPLETE
58.5,21.6,583.0,53,0,1.8,36.69552970615888,240,-0.18,-0.82,101,COMPLETE
57.8,20.9,545.0,53,0,1.8,36.69552970615888,245,-0.65,-0.83,96,COMPLETE
57.6,20.2,544.0,53,0,1.8,36.69552970615888,250,0.2,-0.64,91,COMPLETE
57.5,19.2,605.0,54,0,1.8,36.69552970615888,255,0.11,-1.13,86,COMPLETE
58.1,19.0,503.0,57,0,1.8,36.69552970615888,260,0.57,0.19,81,COMPLETE
58.1,18.5,491.0,57,0,1.8,36.69552970615888,265,-0.11,0.09,76,COMPLETE
57.3,18.3,499.0,57,0,1.8,36.69552970615888,270,-0.14,-0.82,71,COMPLETE
57.6,18.4,450.0,55,0,1.8,36.69552970615888,275,0.33,-0.31,66,COMPLETE
57.7,18.1,396.0,54,0,1.8,36.69552970615888,280,0.2,-0.09,61,COMPLETE
57.6,19.0,349.0,56,0,1.8,36.69552970615888,285,-0.22,-0.0,56,COMPLETE
57.7,17.8,324.0,53,0,1.8,36.69552970615888,290,-0.36,-0.97,51,COMPLETE
57.6,17.4,360.0,53,0,1.8,36.69552970615888,295,-0.17,0.57,46,COMPLETE
56.5,17.5,278.0,57,0,1.8,36.69552970615888,300,-0.93,0.03,41,COMPLETE
56.5,17.9,278.0,53,0,1.8,36.69552970615888,305,-0.38,0.43,36,COMPLETE
55.3,17.0,173.0,53,0,1.8,36.69552970615888,310,-1.2,0.22,31,COMPLETE
54.9,19.2,231.0,56,0,1.8,36.69552970615888,315,-0.71,1.07,26,COMPLETE
53.7,19.4,159.0,54,0,1.8,36.69552970615888,320,-1.65,-1.03,21,COMPLETE
52.4,18.4,110.0,53,0,1.8,36.69552970615888,325,-1.35,-1.27,16,COMPLETE
51.3,18.0,105.0,54,0,1.8,36.69552970615888,330,-0.97,-0.08,11,COMPLETE
49.9,18.6,68.0,57,0,1.8,36.69552970615888,335,-1.39,-0.41,6,COMPLETE
48.7,17.9,0.0,57,0,1.8,36.69552970615888,340,-1.24,-0.76,1,COMPLETE
36.1,72.5,25.0,41,1,1.0,34.888340073658796,0,-0.23,-0.12,233,INITIAL
40.4,70.9,37.0,52,1,1.0,34.888340073658796,5,3.86,-1.48,228,INITIAL
44.5,70.1,142.0,61,1,1.0,34.888340073658796,10,3.73,-0.72,223,ACTIVE_DRYING
47.2,69.0,139.0,85,1,1.0,34.888340073658796,15,3.22,-1.22,218,ACTIVE_DRYING
51.5,66.8,127.0,84,1,1.0,34.888340073658796,20,4.19,-1.79,213,ACTIVE_DRYING
50.1,66.2,197.0,86,0,1.0,34.888340073658796,25,-1.57,-1.66,208,ACTIVE_DRYING
49.8,64.2,307.0,85,0,1.0,34.888340073658796,30,-0.37,-1.58,203,ACTIVE_DRYING
49.7,64.0,403.0,68,0,1.0,34.888340073658796,35,-0.02,-0.68,198,ACTIVE_DRYING
49.7,62.3,401.0,69,0,1.0,34.888340073658796,40,-0.16,-2.05,193,ACTIVE_DRYING
49.6,59.9,457.0,69,0,1.0,34.888340073658796,45,-0.17,-2.66,188,ACTIVE_DRYING
49.0,58.3,404.0,69,0,1.0,34.888340073658796,50,-0.23,-0.89,183,ACTIVE_DRYING
49.2,57.0,454.0,70,0,1.0,34.888340073658796,55,-0.12,-1.29,178,ACTIVE_DRYING
49.8,55.3,537.0,72,0,1.0,34.888340073658796,60,0.68,-0.35,173,ACTIVE_DRYING
50.0,54.2,565.0,71,0,1.0,34.888340073658796,65,0.32,-1.04,168,ACTIVE_DRYING
50.9,53.8,604.0,68,0,1.0,34.888340073658796,70,0.7,-0.15,163,ACTIVE_DRYING
52.2,52.0,653.0,70,0,1.0,34.888340073658796,75,0.86,-1.91,158,ACTIVE_DRYING
53.0,51.5,643.0,71,0,1.0,34.888340073658796,80,0.43,-0.71,153,ACTIVE_DRYING
53.7,51.2,716.0,69,0,1.0,34.888340073658796,85,0.48,-1.39,148,ACTIVE_DRYING
54.4,50.9,715.0,71,0,1.0,34.888340073658796,90,0.31,-0.47,143,ACTIVE_DRYING
55.2,49.6,707.0,71,0,1.0,34.888340073658796,95,0.29,-2.06,138,ACTIVE_DRYING
56.2,48.9,728.0,68,0,1.0,34.888340073658796,100,0.62,-0.62,133,ACTIVE_DRYING
56.6,49.0,700.0,69,0,1.0,34.888340073658796,105,0.42,-0.71,128,ACTIVE_DRYING
57.8,47.2,737.0,70,0,1.0,34.888340073658796,110,1.13,-1.73,123,ACTIVE_DRYING
57.8,46.8,765.0,71,0,1.0,34.888340073658796,115,0.5,-1.4,118,ACTIVE_DRYING
58.1,44.7,814.0,72,0,1.0,34.888340073658796,120,-0.06,-1.45,113,ACTIVE_DRYING
58.1,43.3,738.0,57,0,1.0,34.888340073658796,125,-0.56,-0.82,108,ACTIVE_DRYING
58.3,43.1,713.0,53,0,1.0,34.888340073658796,130,-0.35,-0.4,103,STABILIZING
57.9,42.1,715.0,56,0,1.0,34.888340073658796,135,-0.31,-1.48,98,STABILIZING
58.0,40.2,730.0,57,0,1.0,34.888340073658796,140,0.19,-1.96,93,STABILIZING
58.0,39.9,669.0,55,0,1.0,34.888340073658796,145,0.01,-0.79,88,STABILIZING
57.8,38.6,680.0,55,0,1.0,34.888340073658796,150,-0.06,-1.49,83,STABILIZING
57.8,37.7,682.0,54,0,1.0,34.888340073658796,155,0.13,-1.51,78,NEAR_COMPLETE
58.1,36.2,637.0,53,0,1.0,34.888340073658796,160,0.02,-2.36,73,NEAR_COMPLETE
58.4,33.5,615.0,55,0,1.0,34.888340073658796,165,-0.15,-2.11,68,NEAR_COMPLETE
57.4,33.7,595.0,55,0,1.0,34.888340073658796,170,-0.38,-0.27,63,NEAR_COMPLETE
57.4,32.9,519.0,55,0,1.0,34.888340073658796,175,0.45,-0.48,58,NEAR_COMPLETE
58.2,30.9,470.0,56,0,1.0,34.888340073658796,180,0.45,-1.54,53,NEAR_COMPLETE
58.0,30.8,487.0,53,0,1.0,34.888340073658796,185,-0.27,-0.48,48,NEAR_COMPLETE
58.0,30.5,388.0,57,0,1.0,34.888340073658796,190,0.1,-1.09,43,COMPLETE
58.3,30.3,368.0,55,0,1.0,34.888340073658796,195,-0.27,-0.9,38,COMPLETE
57.2,28.0,336.0,57,0,1.0,34.888340073658796,200,-0.64,-1.45,33,COMPLETE
57.4,28.0,279.0,54,0,1.0,34.888340073658796,205,-0.05,-0.9,28,COMPLETE
56.4,27.1,279.0,53,0,1.0,34.888340073658796,210,-0.32,-1.36,23,COMPLETE
56.1,26.2,222.0,54,0,1.0,34.888340073658796,215,-0.15,-1.47,18,COMPLETE
55.2,26.0,137.0,56,0,1.0,34.888340073658796,220,-0.91,-1.17,13,COMPLETE
53.3,24.6,102.0,54,0,1.0,34.888340073658796,225,-1.56,-1.32,8,COMPLETE
52.3,22.3,29.0,56,0,1.0,34.888340073658796,230,-1.0,-1.28,3,COMPLETE
36.4,73.0,0.0,41,1,1.3,25.221814121366425,0,0.02,0.05,280,INITIAL
40.3,71.6,18.0,52,1,1.3,25.221814121366425,5,4.38,-0.95,275,INITIAL
45.3,69.9,99.0,59,1,1.3,25.221814121366425,10,4.37,-1.42,270,ACTIVE_DRYING
47.7,68.9,94.0,86,1,1.3,25.221814121366425,15,2.99,-0.94,265,ACTIVE_DRYING
48.1,66.7,115.0,83,0,1.3,25.221814121366425,20,-0.26,-2.26,260,ACTIVE_DRYING
50.8,65.9,190.0,83,1,1.3,25.221814121366425,25,2.51,-1.07,255,ACTIVE_DRYING
49.7,64.4,265.0,83,0,1.3,25.221814121366425,30,-0.85,-1.98,250,ACTIVE_DRYING
48.4,62.0,289.0,72,0,1.3,25.221814121366425,35,-0.76,-2.24,245,ACTIVE_DRYING
48.6,60.6,379.0,69,0,1.3,25.221814121366425,40,0.6,-1.36,240,ACTIVE_DRYING
48.8,59.3,328.0,71,0,1.3,25.221814121366425,45,0.22,-1.8,235,ACTIVE_DRYING
48.7,57.7,407.0,70,0,1.3,25.221814121366425,50,0.35,-1.77,230,ACTIVE_DRYING
49.1,55.5,473.0,69,0,1.3,25.221814121366425,55,0.52,-2.76,225,ACTIVE_DRYING
49.6,52.2,471.0,72,0,1.3,25.221814121366425,60,-0.1,-1.87,220,ACTIVE_DRYING
49.8,52.3,487.0,69,0,1.3,25.221814121366425,65,0.2,0.64,215,ACTIVE_DRYING
49.8,51.3,518.0,68,0,1.3,25.221814121366425,70,0.36,-1.49,210,ACTIVE_DRYING
50.6,49.7,591.0,68,0,1.3,25.221814121366425,75,1.33,-1.38,205,ACTIVE_DRYING
51.4,47.9,584.0,69,0,1.3,25.221814121366425,80,1.27,-1.69,200,ACTIVE_DRYING
52.4,46.5,590.0,69,0,1.3,25.221814121366425,85,0.63,-1.15,195,ACTIVE_DRYING
52.4,46.3,643.0,71,0,1.3,25.221814121366425,90,0.73,-0.71,190,ACTIVE_DRYING
53.4,45.7,622.0,72,0,1.3,25.221814121366425,95,1.4,-0.98,185,ACTIVE_DRYING
54.0,43.6,683.0,72,0,1.3,25.221814121366425,100,0.51,-2.07,180,ACTIVE_DRYING
55.0,42.8,681.0,56,0,1.3,25.221814121366425,105,1.09,-0.57,175,ACTIVE_DRYING
56.4,41.7,719.0,56,0,1.3,25.221814121366425,110,1.75,-0.77,170,ACTIVE_DRYING
57.6,40.9,676.0,54,0,1.3,25.221814121366425,115,0.91,-0.73,165,ACTIVE_DRYING
57.9,39.0,789.0,55,0,1.3,25.221814121366425,120,0.0,-1.4,160,ACTIVE_DRYING
58.0,38.5,779.0,55,0,1.3,25.221814121366425,125,0.02,-0.1,155,ACTIVE_DRYING
58.1,37.2,711.0,53,0,1.3,25.221814121366425,130,-0.07,-0.93,150,ACTIVE_DRYING
58.3,36.0,794.0,56,0,1.3,25.221814121366425,135,-0.15,-1.04,145,NEAR_COMPLETE
57.9,35.1,711.0,57,0,1.3,25.221814121366425,140,-0.42,-1.46,140,NEAR_COMPLETE
57.7,34.6,727.0,55,0,1.3,25.221814121366425,145,0.16,-1.19,135,NEAR_COMPLETE
58.0,33.0,744.0,54,0,1.3,25.221814121366425,150,0.34,-1.44,130,NEAR_COMPLETE
58.5,33.3,773.0,53,0,1.3,25.221814121366425,155,-0.15,-0.88,125,NEAR_COMPLETE
58.0,31.3,759.0,54,0,1.3,25.221814121366425,160,-0.38,-2.52,120,NEAR_COMPLETE
58.0,30.2,787.0,53,0,1.3,25.221814121366425,165,0.14,-1.68,115,NEAR_COMPLETE
58.1,28.6,701.0,53,0,1.3,25.221814121366425,170,0.23,-2.21,110,NEAR_COMPLETE
58.3,27.8,652.0,54,0,1.3,25.221814121366425,175,-0.19,-1.16,105,COMPLETE
58.2,25.8,662.0,53,0,1.3,25.221814121366425,180,0.0,-2.67,100,COMPLETE
57.6,24.1,636.0,56,0,1.3,25.221814121366425,185,-0.1,-1.6,95,COMPLETE
58.0,23.2,648.0,55,0,1.3,25.221814121366425,190,0.26,-0.57,90,COMPLETE
57.9,23.0,621.0,55,0,1.3,25.221814121366425,195,-0.06,0.01,85,COMPLETE
58.3,23.1,587.0,57,0,1.3,25.221814121366425,200,-0.09,-0.56,80,COMPLETE
57.8,21.9,582.0,55,0,1.3,25.221814121366425,205,-0.27,-1.02,75,COMPLETE
58.7,20.9,521.0,56,0,1.3,25.221814121366425,210,0.27,-0.69,70,COMPLETE
58.5,21.2,545.0,54,0,1.3,25.221814121366425,215,-0.41,0.29,65,COMPLETE
57.7,20.6,460.0,56,0,1.3,25.221814121366425,220,-0.66,-0.63,60,COMPLETE
58.4,18.9,480.0,54,0,1.3,25.221814121366425,225,0.4,-1.0,55,COMPLETE
57.6,19.0,423.0,55,0,1.3,25.221814121366425,230,-0.71,-0.56,50,COMPLETE
57.5,17.9,383.0,57,0,1.3,25.221814121366425,235,-0.02,-0.92,45,COMPLETE
57.4,18.3,290.0,57,0,1.3,25.221814121366425,240,-0.42,0.83,40,COMPLETE
56.1,17.5,320.0,55,0,1.3,25.221814121366425,245,-1.22,-0.32,35,COMPLETE
55.6,18.4,277.0,55,0,1.3,25.221814121366425,250,0.27,0.29,30,COMPLETE
55.6,17.8,167.0,56,0,1.3,25.221814121366425,255,-0.32,-0.28,25,COMPLETE
54.4,17.9,124.0,53,0,1.3,25.221814121366425,260,-1.47,0.27,20,COMPLETE
53.0,17.7,185.0,53,0,1.3,25.221814121366425,265,-1.05,0.29,15,COMPLETE
51.8,18.5,114.0,54,0,1.3,25.221814121366425,270,-0.9,0.16,10,COMPLETE
50.5,18.0,82.0,56,0,1.3,25.221814121366425,275,-0.72,-0.29,5,COMPLETE
49.1,17.8,24.0,53,0,1.3,25.221814121366425,280,-0.8,-0.06,0,COMPLETE
35.6,72.2,20.0,42,1,2.3,36.48454802739593,0,0.11,-0.18,321,INITIAL
39.2,71.1,27.0,50,1,2.3,36.48454802739593,5,3.41,-1.43,316,INITIAL
43.3,69.8,109.0,62,1,2.3,36.48454802739593,10,3.95,-1.19,311,ACTIVE_DRYING
48.1,67.6,139.0,87,1,2.3,36.48454802739593,15,4.17,-1.75,306,ACTIVE_DRYING
51.6,66.7,143.0,83,1,2.3,36.48454802739593,20,3.08,-0.82,301,ACTIVE_DRYING
50.2,65.5,191.0,85,0,2.3,36.48454802739593,25,-1.9,-0.94,296,ACTIVE_DRYING
49.1,64.1,228.0,83,0,2.3,36.48454802739593,30,-1.44,-1.5,291,ACTIVE_DRYING
48.5,63.3,227.0,68,0,2.3,36.48454802739593,35,-0.55,-0.63,286,ACTIVE_DRYING
47.8,62.3,289.0,72,0,2.3,36.48454802739593,40,-0.79,-1.56,281,ACTIVE_DRYING
52.8,60.4,325.0,72,1,2.3,36.48454802739593,45,4.32,-1.81,276,ACTIVE_DRYING
52.0,59.0,331.0,68,0,2.3,36.48454802739593,50,-0.58,-1.67,271,ACTIVE_DRYING
51.5,58.6,372.0,72,0,2.3,36.48454802739593,55,0.02,-1.48,266,ACTIVE_DRYING
51.2,56.7,385.0,72,0,2.3,36.48454802739593,60,-0.56,-2.63,261,ACTIVE_DRYING
51.3,54.4,514.0,71,0,2.3,36.48454802739593,65,0.08,-2.02,256,ACTIVE_DRYING
51.2,53.4,509.0,72,0,2.3,36.48454802739593,70,0.16,-0.87,251,ACTIVE_DRYING
51.7,51.8,503.0,72,0,2.3,36.48454802739593,75,0.51,-1.03,246,ACTIVE_DRYING
51.8,51.9,488.0,70,0,2.3,36.48454802739593,80,0.2,-0.02,241,ACTIVE_DRYING
51.6,51.0,533.0,70,0,2.3,36.48454802739593,85,0.2,-1.12,236,ACTIVE_DRYING
52.4,50.9,531.0,69,0,2.3,36.48454802739593,90,0.52,-0.78,231,ACTIVE_DRYING
52.6,49.5,583.0,71,0,2.3,36.48454802739593,95,0.42,-1.86,226,ACTIVE_DRYING
53.4,48.2,573.0,70,0,2.3,36.48454802739593,100,0.73,-1.6,221,ACTIVE_DRYING
54.0,46.6,663.0,68,0,2.3,36.48454802739593,105,1.42,-1.7,216,ACTIVE_DRYING
55.4,45.7,635.0,71,0,2.3,36.48454802739593,110,1.08,-1.83,211,ACTIVE_DRYING
56.3,43.3,659.0,56,0,2.3,36.48454802739593,115,0.51,-2.67,206,ACTIVE_DRYING
56.9,41.9,659.0,53,0,2.3,36.48454802739593,120,0.83,-1.47,201,ACTIVE_DRYING
57.8,41.1,680.0,56,0,2.3,36.48454802739593,125,0.9,-1.05,196,NEAR_COMPLETE
58.0,39.5,726.0,57,0,2.3,36.48454802739593,130,0.35,-1.44,191,NEAR_COMPLETE
58.1,38.9,707.0,53,0,2.3,36.48454802739593,135,0.19,-0.51,186,NEAR_COMPLETE
58.1,37.4,722.0,53,0,2.3,36.48454802739593,140,-0.02,-0.84,181,NEAR_COMPLETE
57.7,38.0,748.0,54,0,2.3,36.48454802739593,145,-0.12,0.17,176,NEAR_COMPLETE
57.8,36.5,743.0,55,0,2.3,36.48454802739593,150,0.17,-2.12,171,COMPLETE
58.3,36.5,758.0,57,0,2.3,36.48454802739593,155,0.14,-0.92,166,COMPLETE
57.9,33.0,701.0,55,0,2.3,36.48454802739593,160,-0.07,-2.15,161,COMPLETE
58.4,33.1,789.0,54,0,2.3,36.48454802739593,165,0.34,-0.54,156,COMPLETE
58.1,31.6,741.0,56,0,2.3,36.48454802739593,170,-0.53,-1.3,151,COMPLETE
57.9,30.8,734.0,55,0,2.3,36.48454802739593,175,-0.4,-1.06,146,COMPLETE
58.0,29.4,780.0,54,0,2.3,36.48454802739593,180,-0.14,-1.31,141,COMPLETE
57.9,29.7,793.0,57,0,2.3,36.48454802739593,185,0.35,-1.22,136,COMPLETE
57.7,27.5,689.0,54,0,2.3,36.48454802739593,190,0.3,-2.68,131,COMPLETE
57.6,26.6,704.0,57,0,2.3,36.48454802739593,195,0.22,-1.34,126,COMPLETE
57.8,24.8,663.0,53,0,2.3,36.48454802739593,200,0.36,-1.18,121,COMPLETE
57.9,24.4,665.0,56,0,2.3,36.48454802739593,205,0.12,-0.88,116,COMPLETE
58.0,24.6,721.0,55,0,2.3,36.48454802739593,210,0.34,-0.55,111,COMPLETE
57.9,22.9,692.0,54,0,2.3,36.48454802739593,215,0.13,-1.21,106,COMPLETE
58.1,23.7,614.0,54,0,2.3,36.48454802739593,220,0.31,-0.26,101,COMPLETE
58.1,22.0,596.0,54,0,2.3,36.48454802739593,225,0.21,-2.01,96,COMPLETE
58.0,21.1,564.0,53,0,2.3,36.48454802739593,230,-0.09,-1.12,91,COMPLETE
57.9,19.8,564.0,57,0,2.3,36.48454802739593,235,0.06,-1.7,86,COMPLETE
57.8,20.0,569.0,54,0,2.3,36.48454802739593,240,0.25,-0.4,81,COMPLETE
57.8,17.4,496.0,57,0,2.3,36.48454802739593,245,0.12,-1.97,76,COMPLETE
58.2,18.1,506.0,56,0,2.3,36.48454802739593,250,0.05,0.97,71,COMPLETE
58.0,17.0,408.0,57,0,2.3,36.48454802739593,255,0.09,-0.14,66,COMPLETE
57.5,16.9,373.0,57,0,2.3,36.48454802739593,260,0.25,1.34,61,COMPLETE
57.3,18.1,339.0,55,0,2.3,36.48454802739593,265,-0.38,1.02,56,COMPLETE
57.5,17.9,340.0,54,0,2.3,36.48454802739593,270,-0.32,0.26,51,COMPLETE
57.2,17.8,312.0,56,0,2.3,36.48454802739593,275,-0.46,0.28,46,COMPLETE
55.8,17.7,279.0,54,0,2.3,36.48454802739593,280,-0.75,0.67,41,COMPLETE
56.4,18.3,267.0,57,0,2.3,36.48454802739593,285,0.6,0.44,36,COMPLETE
55.5,17.9,194.0,54,0,2.3,36.48454802739593,290,-1.48,-0.05,31,COMPLETE
54.6,17.8,229.0,56,0,2.3,36.48454802739593,295,-0.85,-0.07,26,COMPLETE
53.3,17.7,146.0,55,0,2.3,36.48454802739593,300,-1.53,0.22,21,COMPLETE
52.3,18.6,158.0,55,0,2.3,36.48454802739593,305,-0.86,0.33,16,COMPLETE
51.6,17.9,90.0,54,0,2.3,36.48454802739593,310,-0.49,-0.68,11,COMPLETE
50.7,18.8,53.0,53,0,2.3,36.48454802739593,315,-0.82,0.22,6,COMPLETE
49.8,18.3,5.0,56,0,2.3,36.48454802739593,320,-1.32,-0.6,1,COMPLETE
36.7,71.9,0.0,38,1,2.5,38.72567827509545,0,0.22,-0.04,219,INITIAL
39.8,72.0,58.0,48,1,2.5,38.72567827509545,5,3.41,-0.03,214,INITIAL
44.9,69.9,119.0,60,1,2.5,38.72567827509545,10,4.8,-1.54,209,ACTIVE_DRYING
48.4,68.4,170.0,84,1,2.5,38.72567827509545,15,3.99,-1.24,204,ACTIVE_DRYING
47.6,67.6,261.0,84,0,2.5,38.72567827509545,20,-0.9,-0.89,199,ACTIVE_DRYING
51.6,66.4,275.0,86,1,2.5,38.72567827509545,25,3.76,-1.76,194,ACTIVE_DRYING
50.9,66.1,311.0,83,0,2.5,38.72567827509545,30,-0.85,-1.3,189,ACTIVE_DRYING
51.0,63.8,415.0,86,0,2.5,38.72567827509545,35,0.01,-2.07,184,ACTIVE_DRYING
49.8,61.7,345.0,71,0,2.5,38.72567827509545,40,-0.95,-1.5,179,ACTIVE_DRYING
49.8,61.2,432.0,68,0,2.5,38.72567827509545,45,0.35,-0.17,174,ACTIVE_DRYING
50.1,59.3,437.0,72,0,2.5,38.72567827509545,50,0.59,-0.79,169,ACTIVE_DRYING
51.4,57.6,554.0,69,0,2.5,38.72567827509545,55,1.0,-0.34,164,ACTIVE_DRYING
51.5,57.9,538.0,70,0,2.5,38.72567827509545,60,-1.02,-0.17,159,ACTIVE_DRYING
51.6,56.0,657.0,72,0,2.5,38.72567827509545,65,-0.02,-1.93,154,ACTIVE_DRYING
51.8,55.2,654.0,72,0,2.5,38.72567827509545,70,0.32,-0.89,149,ACTIVE_DRYING
52.8,54.2,594.0,69,0,2.5,38.72567827509545,75,0.34,-0.81,144,ACTIVE_DRYING
53.0,52.5,681.0,70,0,2.5,38.72567827509545,80,0.48,-0.83,139,ACTIVE_DRYING
54.7,51.5,695.0,69,0,2.5,38.72567827509545,85,1.03,-0.45,134,ACTIVE_DRYING
54.9,51.8,739.0,71,0,2.5,38.72567827509545,90,0.45,0.1,129,ACTIVE_DRYING
57.0,49.8,740.0,71,0,2.5,38.72567827509545,95,2.04,-1.47,124,ACTIVE_DRYING
57.6,48.9,725.0,71,0,2.5,38.72567827509545,100,0.88,-0.23,119,ACTIVE_DRYING
58.1,47.6,786.0,68,0,2.5,38.72567827509545,105,0.36,-1.45,114,ACTIVE_DRYING
58.2,47.7,790.0,68,0,2.5,38.72567827509545,110,-0.29,-0.72,109,ACTIVE_DRYING
